timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715100419493,373,HTTP Request,200,OK,Thread Group 1-3,text,true,,4054,149,40,40,http://localhost/orangehrm-5.6/web/index.php/auth/login,369,0,1
1715100419563,415,HTTP Request,200,OK,Thread Group 1-10,text,true,,4028,149,50,50,http://localhost/orangehrm-5.6/web/index.php/auth/login,367,0,0
1715100419510,470,HTTP Request,200,OK,Thread Group 1-4,text,true,,4042,149,49,49,http://localhost/orangehrm-5.6/web/index.php/auth/login,448,0,0
1715100419493,491,HTTP Request,200,OK,Thread Group 1-2,text,true,,4027,149,49,49,http://localhost/orangehrm-5.6/web/index.php/auth/login,410,0,1
1715100419471,541,HTTP Request,200,OK,Thread Group 1-1,text,true,,4027,149,51,51,http://localhost/orangehrm-5.6/web/index.php/auth/login,537,0,2
1715100419602,512,HTTP Request,200,OK,Thread Group 1-14,text,true,,4033,149,60,60,http://localhost/orangehrm-5.6/web/index.php/auth/login,508,0,1
1715100419532,587,HTTP Request,200,OK,Thread Group 1-7,text,true,,4025,149,59,59,http://localhost/orangehrm-5.6/web/index.php/auth/login,584,0,1
1715100419523,667,HTTP Request,200,OK,Thread Group 1-6,text,true,,4029,149,65,65,http://localhost/orangehrm-5.6/web/index.php/auth/login,611,0,1
1715100419632,629,HTTP Request,200,OK,Thread Group 1-17,text,true,,4048,149,71,71,http://localhost/orangehrm-5.6/web/index.php/auth/login,625,0,1
1715100419622,639,HTTP Request,200,OK,Thread Group 1-16,text,true,,4047,149,70,70,http://localhost/orangehrm-5.6/web/index.php/auth/login,636,0,0
1715100419551,719,HTTP Request,200,OK,Thread Group 1-9,text,true,,4046,149,70,70,http://localhost/orangehrm-5.6/web/index.php/auth/login,716,0,1
1715100419592,680,HTTP Request,200,OK,Thread Group 1-13,text,true,,4037,149,69,69,http://localhost/orangehrm-5.6/web/index.php/auth/login,677,0,1
1715100419672,684,HTTP Request,200,OK,Thread Group 1-21,text,true,,4053,149,77,77,http://localhost/orangehrm-5.6/web/index.php/auth/login,680,0,1
1715100419712,682,HTTP Request,200,OK,Thread Group 1-25,text,true,,4039,149,80,80,http://localhost/orangehrm-5.6/web/index.php/auth/login,679,0,0
1715100419744,650,HTTP Request,200,OK,Thread Group 1-28,text,true,,4038,149,79,79,http://localhost/orangehrm-5.6/web/index.php/auth/login,647,0,1
1715100419663,734,HTTP Request,200,OK,Thread Group 1-20,text,true,,4035,149,78,78,http://localhost/orangehrm-5.6/web/index.php/auth/login,730,0,1
1715100419582,816,HTTP Request,200,OK,Thread Group 1-12,text,true,,4045,149,77,77,http://localhost/orangehrm-5.6/web/index.php/auth/login,812,0,1
1715100419772,881,HTTP Request,200,OK,Thread Group 1-31,text,true,,4041,149,83,83,http://localhost/orangehrm-5.6/web/index.php/auth/login,878,0,0
1715100419692,961,HTTP Request,200,OK,Thread Group 1-23,text,true,,4041,149,82,82,http://localhost/orangehrm-5.6/web/index.php/auth/login,958,0,0
1715100419722,936,HTTP Request,200,OK,Thread Group 1-26,text,true,,4047,149,81,81,http://localhost/orangehrm-5.6/web/index.php/auth/login,930,0,0
1715100419792,869,HTTP Request,200,OK,Thread Group 1-33,text,true,,4047,149,80,80,http://localhost/orangehrm-5.6/web/index.php/auth/login,866,0,1
1715100419541,1133,HTTP Request,200,OK,Thread Group 1-8,text,true,,4025,149,79,79,http://localhost/orangehrm-5.6/web/index.php/auth/login,1129,0,1
1715100419612,1100,HTTP Request,200,OK,Thread Group 1-15,text,true,,4035,149,78,78,http://localhost/orangehrm-5.6/web/index.php/auth/login,1060,0,0
1715100419834,886,HTTP Request,200,OK,Thread Group 1-37,text,true,,4030,149,77,77,http://localhost/orangehrm-5.6/web/index.php/auth/login,843,0,0
1715100419572,1149,HTTP Request,200,OK,Thread Group 1-11,text,true,,4036,149,76,76,http://localhost/orangehrm-5.6/web/index.php/auth/login,1147,0,1
1715100419842,884,HTTP Request,200,OK,Thread Group 1-38,text,true,,4031,149,75,75,http://localhost/orangehrm-5.6/web/index.php/auth/login,882,0,1
1715100419733,1002,HTTP Request,200,OK,Thread Group 1-27,text,true,,4039,149,74,74,http://localhost/orangehrm-5.6/web/index.php/auth/login,999,0,0
1715100419782,963,HTTP Request,200,OK,Thread Group 1-32,text,true,,4048,149,73,73,http://localhost/orangehrm-5.6/web/index.php/auth/login,959,0,1
1715100419703,1047,HTTP Request,200,OK,Thread Group 1-24,text,true,,4051,149,72,72,http://localhost/orangehrm-5.6/web/index.php/auth/login,1043,0,0
1715100419525,1263,HTTP Request,200,OK,Thread Group 1-5,text,true,,4028,149,71,71,http://localhost/orangehrm-5.6/web/index.php/auth/login,1261,0,1
1715100419891,921,HTTP Request,200,OK,Thread Group 1-43,text,true,,4030,149,70,70,http://localhost/orangehrm-5.6/web/index.php/auth/login,918,0,1
1715100419881,932,HTTP Request,200,OK,Thread Group 1-42,text,true,,4039,149,69,69,http://localhost/orangehrm-5.6/web/index.php/auth/login,928,0,1
